ccn,provider,state,city,zip,address,owner,phone,nc_offer,pt_offer,ot_offer,sp_offer,ms_offer,hha_offer,certified_date,rating,certify_yrs,timely,drug_edu,fall_ck,depr_ck,flu_shot,pneu_shot,pain_ck,pain_tr,bedsore_tr,bedsore_ck,mov_rec,bed_rec,bath_rec,pain_rec,breath_rec,drug_use,er,adm,readm,re_er,er_cd,readm_cd,othr_cnt,dietn_cnt,aide_cnt,lpn_cnt,ocpt_cnt,phys_cnt,rn_cnt,scl_cnt,spch_cnt,income,male_65,female_65,lat,lng,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01003_001E,B19301_001E,county,state.1,tract
108316,CERTIFIED HOMECARE OF THE PALM BEACHES,FL,BOCA RATON,33432,350 CAMINO GARDENS BLVD STE 201,Proprietary,5613688744,Yes,Yes,Yes,Yes,Yes,Yes,2006-06-15 00:00:00,3.5,10,98.5,99.2,99.9,99.5,61.8,76.6,98.9,93.3,99.2,99.1,68.5,62.3,74.1,70.6,71.5,45.6,17.5,11.4,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,5.0,1.0,3.5,9.25,1.0,0.0,52662,230,301,26.3403688,-80.0925086,59,44,31,57,28,11,37,42,64,59,27,72,4160,52662,99,12,7605
108323,VITAL HEALTH SERVICES INCORPORATED,FL,MIAMI LAKES,33014,5787A NW 151ST STREET,Proprietary,3058178799,Yes,Yes,Yes,Yes,Yes,Yes,2006-06-27 00:00:00,2.5,10,90.2,99.1,100.0,99.1,52.3,75.0,95.5,100.0,100.0,99.1,64.4,46.4,65.0,61.1,44.0,36.5,16.0,4.9,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,25090,257,420,25.9110385,-80.2944729,10,41,123,34,30,19,73,89,55,44,42,117,5365,25090,86,12,9312
108324,SERENITY HOME HEALTH CARE INC,FL,MIAMI,33126,7925 NW 12 ST   STE 101,Proprietary,3056427182,Yes,Yes,Yes,Yes,Yes,Yes,2006-06-29 00:00:00,2.0,10,97.9,83.7,100.0,98.1,0.0,6.3,99.0,95.9,100.0,98.6,49.6,47.4,59.2,70.5,56.1,39.9,19.9,12.2,Worse Than Expected,Same As Expected,1,0,10.0,0.0,0.51,9.37,0.83,3.96,4.46,0.05,0.06,30493,172,201,25.7835101,-80.3256346,23,23,83,21,13,9,15,6,30,23,33,94,5310,30493,86,12,9010
108327,LAKESIDE QUALITY HOME HEALTH CARE INC,FL,PAHOKEE,33476,725 E MAIN ST STE B,Proprietary,5619247675,Yes,Yes,Yes,Yes,Yes,Yes,2006-06-28 00:00:00,2.5,10,97.0,95.4,99.9,99.9,66.5,65.9,90.5,98.3,99.1,97.4,44.3,44.9,51.9,60.4,40.7,40.7,14.3,6.2,Same As Expected,Same As Expected,1,1,0.0,0.0,6.0,3.0,0.0,1.0,7.0,0.0,0.0,10683,78,196,26.827767,-80.659559,31,0,13,34,0,0,40,28,14,58,14,42,3282,10683,99,12,8001
108331,OPTIONS HOME HEALTH,FL,LAKE WORTH,33467,4075 STATE RD 7 STE D,Proprietary,5617523242,Yes,Yes,Yes,Yes,Yes,Yes,2006-07-14 00:00:00,4.5,10,99.0,98.6,99.8,99.0,76.9,79.4,100.0,99.9,100.0,100.0,70.0,68.0,74.4,76.7,71.5,66.2,14.7,10.1,Same As Expected,Same As Expected,1,1,0.0,0.0,2.0,3.0,1.0,9.0,22.0,1.0,2.0,34671,466,537,26.620168,-80.2067832,49,75,136,154,35,17,59,136,169,74,99,0,7049,34671,99,12,7752
108335,GULF CITY HOME CARE INC,FL,SARASOTA,34232,401 N CATTLEMEN RD STE 104,Proprietary,9419554600,Yes,Yes,Yes,Yes,Yes,Yes,2006-07-27 00:00:00,5.0,10,93.8,100.0,99.8,98.2,97.9,99.8,94.9,100.0,99.1,98.9,78.7,70.3,92.2,89.8,73.1,89.9,13.8,14.6,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,1.5,6.5,9.5,17.0,1.0,1.0,26121,262,373,27.3423624,-82.4505014,59,23,54,48,47,31,56,52,81,10,84,90,2744,26121,115,12,1301
108342,INFINITY HOME CARE OF BROWARD,FL,DEERFIELD BEACH,33441,600 W HILLSBORO BLVD,Proprietary,9547140556,Yes,Yes,Yes,Yes,Yes,Yes,2006-07-20 00:00:00,4.0,10,97.3,98.2,99.3,96.7,60.7,48.7,99.2,100.0,99.2,99.2,65.9,62.6,72.2,76.6,76.0,66.0,13.3,12.4,Same As Expected,Same As Expected,1,1,0.0,0.0,0.25,0.0,0.75,3.0,4.0,0.25,0.25,26170,345,378,26.2046404,-80.1526877,23,73,20,48,35,146,32,46,102,12,52,134,5740,26170,11,12,50204
108345,AMERICAN HOME HEALTH CARE CORP,FL,MIAMI,33186,12001 SW 128TH CT STE 112,Non - Profit Private,3052347718,Yes,Yes,Yes,Yes,Yes,Yes,2006-08-29 00:00:00,4.5,10,97.8,99.2,100.0,98.9,29.9,33.4,99.4,100.0,100.0,100.0,81.3,91.9,85.0,95.4,63.0,15.8,8.1,5.1,Worse Than Expected,Same As Expected,1,0,0.0,0.0,0.61,0.0,0.0,0.0,0.84,0.0,0.0,30348,184,354,25.6562131,-80.4020269,63,0,56,28,14,23,45,60,192,14,43,0,8257,30348,86,12,19400
108370,ENCOMPASS HOME HEALTH OF FLORIDA,FL,SUNRISE,33351,4399 NOB HILL RD,Proprietary,9547461347,Yes,Yes,Yes,Yes,Yes,Yes,2006-12-22 00:00:00,3.5,9,97.2,96.0,100.0,99.1,54.6,46.6,100.0,99.0,99.6,100.0,66.7,66.1,74.6,71.8,77.5,57.8,15.4,17.4,Same As Expected,Same As Expected,1,1,1.0,0.0,0.4,0.25,1.13,2.3,3.74,0.0,0.14,26078,124,257,26.1781312,-80.2850825,0,16,88,20,0,0,69,50,1,76,0,61,6521,26078,11,12,60115
108371,CONFIDENT CARE OF FLORIDA CORP,FL,JACKSONVILLE,32216,6622 SOUTHPOINT DRIVE S STE 230,Proprietary,9047331717,Yes,Yes,Yes,Yes,Yes,Yes,2006-12-15 00:00:00,4.0,9,99.4,97.9,99.2,100.0,29.1,29.4,99.8,99.1,100.0,98.7,73.3,60.9,77.5,74.8,74.4,65.5,17.6,10.9,Same As Expected,Same As Expected,1,1,0.0,0.0,1.75,3.0,0.75,2.75,3.5,0.5,0.5,23096,278,637,30.2511826,-81.5901792,38,29,59,99,32,21,98,68,112,102,128,129,4902,23096,31,12,15924
108372,"HIGHLITE HOME CARE, INC.",FL,FORT LAUDERDALE,33308,5700 N FEDERAL HWY STE 2,Proprietary,9547091704,Yes,Yes,Yes,Yes,Yes,Yes,2006-12-06 00:00:00,2.5,9,86.6,79.3,99.4,99.4,49.8,61.4,94.8,86.1,98.8,98.0,62.2,49.3,67.7,74.1,60.7,61.1,14.4,10.5,Same As Expected,Same As Expected,1,1,0.0,1.0,6.0,4.0,1.0,10.0,6.0,1.0,1.0,50961,105,194,26.198182,-80.110253,9,10,50,16,7,13,19,10,55,12,81,17,1787,50961,11,12,40203
108374,ACE HOMECARE,FL,CLEARWATER,33760,15251 ROOSEVELT BLVD SUITE 209,Proprietary,7275360100,Yes,Yes,Yes,Yes,Yes,Yes,2006-12-07 00:00:00,3.0,9,88.8,87.9,100.0,99.0,45.0,40.8,98.8,98.6,99.3,98.8,70.6,60.3,74.3,65.7,67.5,50.2,18.9,10.6,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,10607,70,112,27.9107411,-82.7041781,10,35,25,0,0,0,23,26,6,26,8,23,4610,10607,103,12,24510
108378,VILLAGE HOME CARE OF THE PALM BEACHES LLC,FL,BOYNTON BEACH,33426,1901 S CONGRESS AVE STE 360,Proprietary,5614991335,Yes,Yes,Yes,Yes,Yes,Yes,2006-12-27 00:00:00,4.0,9,96.1,98.0,100.0,100.0,65.9,35.9,99.8,100.0,100.0,99.8,75.9,55.9,83.9,74.9,75.4,79.4,13.3,14.0,Same As Expected,Same As Expected,1,1,0.0,0.0,4.0,1.0,0.0,0.0,7.0,1.0,0.0,65307,536,693,26.5113451,-80.0910007,5,79,108,88,126,130,69,64,122,130,113,195,2364,65307,99,12,6008
108380,"CARESOUTH HHA HOLDINGS OF PANAMA CITY, LLC",FL,PANAMA CITY,32405,239 SOUTHWOOD DRIVE,Proprietary,8505224211,Yes,Yes,Yes,Yes,Yes,Yes,2006-12-19 00:00:00,4.5,9,97.4,99.2,99.8,99.3,83.8,89.8,99.7,100.0,100.0,100.0,71.6,66.9,73.2,84.0,81.2,56.3,17.5,10.2,Same As Expected,Same As Expected,1,1,5.0,0.0,1.0,0.5,1.0,6.0,6.0,1.0,1.0,20755,520,610,30.292453,-85.533523,84,155,134,47,85,15,159,77,125,162,59,28,8093,20755,5,12,400
108381,"ALL THE BEST HOME HEALTH SERVICES, INC.",FL,BOYNTON BEACH,33435,639 E OCEAN AVE  STE 303,Proprietary,5617423334,Yes,Yes,Yes,Yes,Yes,Yes,2007-01-10 00:00:00,4.5,9,96.2,99.4,100.0,100.0,94.8,93.9,99.7,99.6,100.0,99.7,64.8,70.0,73.9,76.3,76.8,61.5,14.6,11.6,Same As Expected,Same As Expected,1,1,0.0,0.0,0.17,0.25,0.08,0.72,1.23,0.01,0.0,16219,186,279,26.5279943,-80.0568387,37,59,16,45,0,29,75,31,73,46,16,38,4376,16219,99,12,6100
108384,BON SECOURS ST PETERSBURG HOME CARE SERVICES INC,FL,SAINT PETERSBURG,33716,10901 ROOSEVELT BLVD N BLDG 11B STE 200,Non - Profit Religious,7275777990,Yes,Yes,Yes,Yes,Yes,Yes,2007-02-01 00:00:00,4.5,9,96.6,99.8,100.0,100.0,84.3,81.9,99.8,99.8,99.7,100.0,71.1,70.6,71.1,77.4,75.1,55.2,17.3,11.3,Same As Expected,Same As Expected,1,1,6.0,0.0,2.0,1.0,1.25,2.5,3.25,1.53,0.5,34456,53,122,27.8732649,-82.64993,25,0,6,16,0,6,59,0,27,0,25,11,3303,34456,103,12,24412
108410,PREMIER CARE HOMECARE LLC,FL,LEESBURG,34748,1711 CITRUS BLVD,Proprietary,3523657850,Yes,Yes,No,Yes,Yes,Yes,2007-04-19 00:00:00,3.5,9,88.7,93.1,99.2,99.7,53.1,36.7,99.2,99.7,100.0,99.2,74.9,75.5,78.2,37.2,83.2,73.4,13.4,11.3,Same As Expected,Same As Expected,1,1,5.25,0.0,1.0,0.25,0.0,5.0,2.0,0.25,0.25,20261,980,1172,28.8329479,-81.8892254,139,180,318,189,92,62,238,86,346,217,131,154,6001,20261,69,12,30504
108416,"LAKE CENTRE HOME CARE, LLC",FL,LEESBURG,34748,711 N 3RD ST STE 1,Proprietary,3523150050,Yes,Yes,Yes,Yes,Yes,Yes,2007-05-11 00:00:00,3.5,9,97.0,98.6,99.1,100.0,71.5,84.2,99.7,100.0,88.4,99.7,66.5,49.9,79.0,81.3,67.0,60.0,19.0,11.9,Worse Than Expected,Same As Expected,1,0,0.0,0.0,0.1,6.0,0.0,0.0,3.0,0.0,0.0,26498,56,176,41.117792,-85.1508746,19,2,14,0,2,19,24,45,6,24,24,53,2618,26498,3,18,704
108421,"GALLOWAY HOME HEALTH CARE, INC",FL,MIAMI,33173,7374 SW 93 AVENUE SUITE 202,Proprietary,3052734484,Yes,Yes,Yes,Yes,Yes,Yes,2007-06-14 00:00:00,2.0,9,96.9,97.4,100.0,98.4,16.7,13.5,100.0,99.5,100.0,97.9,30.1,32.2,8.4,51.1,10.2,15.1,14.4,7.9,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,1.64,0.0,0.0,1.49,0.05,0.0,36597,495,756,25.7003556,-80.3443517,95,83,156,45,80,36,108,125,175,195,79,74,7413,36597,86,12,8407
108422,RX HOME HEALTH SERVICES INC,FL,BAY HARBOR ISLANDS,33154,1111 KANE CONCOURSE STE 501,Proprietary,3058652244,Yes,Yes,Yes,Yes,Yes,Yes,2007-06-26 00:00:00,3.5,9,94.1,97.6,98.4,94.4,46.7,57.3,99.0,99.1,99.4,99.0,67.5,63.1,70.8,75.2,74.6,66.7,15.2,12.6,Same As Expected,Same As Expected,1,1,0.0,0.01,0.3,0.0,0.02,1.11,1.47,0.01,0.01,46377,450,561,25.887,-80.1316583,53,49,146,138,32,32,78,21,111,108,26,217,5908,46377,86,12,3801
108427,SIGNATURE HOMENOW,FL,LONGWOOD,32779,2180 W STATE ROAD 434 STE 6140,Proprietary,4078340020,Yes,Yes,Yes,Yes,Yes,Yes,2007-07-03 00:00:00,4.5,9,97.8,99.8,100.0,99.8,87.2,89.5,100.0,100.0,100.0,100.0,68.8,61.8,76.5,79.6,77.6,59.7,14.7,13.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.19,0.39,0.0,1.34,1.21,0.04,0.0,24009,471,436,28.6849246,-81.3955982,27,31,210,73,89,41,136,101,84,70,33,12,6467,24009,117,12,21608
108428,HORIZON HOMECARE LLC,FL,TRINITY,34655,2445 COUNTRY PL BLVD BLDG C STE 101,Proprietary,7278445600,Yes,Yes,Yes,Yes,Yes,Yes,2007-07-13 00:00:00,4.5,9,99.9,99.4,100.0,99.4,97.3,98.2,100.0,100.0,100.0,99.2,71.3,72.3,78.1,80.5,79.7,66.8,17.7,9.1,Same As Expected,Same As Expected,1,1,5.0,0.0,1.5,0.0,0.1,2.0,8.5,0.0,0.0,28661,260,304,28.194788,-82.6371902,32,19,67,41,55,46,23,33,105,61,50,32,2429,28661,101,12,31701
108430,GREYSTONE HOME HEALTH,FL,TAMPA,33626,13049 WEST LINEBAUGH AVE STE 101,Proprietary,8132280206,Yes,Yes,Yes,Yes,Yes,Yes,2007-07-10 00:00:00,4.0,9,94.6,90.1,99.7,97.7,77.8,81.2,99.2,98.8,99.6,99.7,73.9,68.6,85.3,78.9,75.4,66.3,14.4,8.1,Same As Expected,Same As Expected,1,1,0.0,0.0,1.2,2.5,2.1,4.3,10.5,0.5,0.5,40134,415,567,28.058432,-82.641904,26,97,47,67,47,131,44,102,72,36,50,263,7028,40134,57,12,11507
108433,SIGNATURE HOMENOW,FL,PORT CHARLOTTE,33952,3417 TAMIAMI TRAIL SUITE A,Proprietary,9416291212,Yes,Yes,Yes,Yes,Yes,Yes,2007-07-10 00:00:00,4.5,9,97.9,99.7,99.3,98.9,88.8,89.7,99.2,99.4,99.1,99.1,69.7,68.4,75.6,85.5,79.2,64.4,15.9,12.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.1,0.04,1.13,2.06,4.18,0.1,0.03,18961,361,454,26.97985,-82.0970714,23,108,61,67,24,78,54,114,84,37,66,99,3043,18961,15,12,20602
108434,M D HOME HEALTH LLC,FL,WEST PALM BEACH,33407,5201 VILLAGE BLVD STE B,Proprietary,5616890445,Yes,Yes,Yes,Yes,Yes,Yes,2007-07-06 00:00:00,4.0,9,100.0,99.2,100.0,100.0,89.3,91.0,100.0,96.8,100.0,100.0,71.7,57.4,63.1,80.8,80.8,48.6,16.6,8.3,Same As Expected,Same As Expected,1,1,0.0,0.0,7.0,3.0,0.0,0.0,5.5,0.0,0.0,18597,141,249,26.761081,-80.100619,10,72,16,28,0,15,59,73,57,21,13,26,6823,18597,99,12,1002
108439,INFINITY HOME CARE OF DISTRICT 9 LLC,FL,BOYNTON BEACH,33426,1700 W WOOLBRIGHR RD STE 7,Proprietary,5618104142,Yes,Yes,Yes,Yes,Yes,Yes,2007-07-24 00:00:00,4.0,9,95.4,97.6,98.8,95.1,66.0,64.1,98.5,99.1,96.0,96.4,72.6,67.8,78.4,80.4,76.5,69.0,13.7,10.3,Same As Expected,Same As Expected,1,1,0.0,0.0,0.75,0.0,1.25,4.25,13.0,0.25,0.25,39890,467,470,26.4575389,-80.0960434,55,69,58,71,115,99,30,70,96,116,91,67,3047,39890,99,12,6907
108444,TOTAL HOME HEALTH INC,FL,TAMPA,33613,14829 NORTH FLORIDA AVE STE A,Proprietary,8669988656,Yes,Yes,Yes,Yes,Yes,Yes,2007-08-06 00:00:00,3.0,9,98.0,96.4,99.9,99.2,70.0,75.9,99.9,99.9,100.0,99.8,58.6,58.7,67.4,66.6,57.3,56.2,15.8,12.3,Same As Expected,Same As Expected,1,1,8.0,0.0,3.0,5.0,2.0,5.0,5.0,1.0,0.01,40231,354,521,28.0365509,-82.4912218,73,36,83,32,70,60,40,109,111,118,100,43,5064,40231,57,12,11304
108446,CARING PEOPLE CERTIFIED SERVICES,FL,POMPANO BEACH,33069,1000 W MCNABB RD STE 211-B,Proprietary,9546590699,Yes,Yes,Yes,Yes,Yes,Yes,2007-07-10 00:00:00,4.0,9,100.0,96.3,100.0,100.0,52.2,56.5,98.2,98.6,100.0,99.1,77.4,65.3,76.1,84.2,79.2,65.6,21.7,4.4,Same As Expected,Same As Expected,1,1,2.0,0.0,1.05,2.0,0.0,0.0,1.89,0.04,0.0,16341,434,827,26.2103114,-80.1387547,14,47,50,102,61,160,41,24,55,104,168,435,7495,16341,11,12,30801
108449,ENCOMPASS HOME HEALTH OF FLORIDA,FL,BROOKSVILLE,34613,12440 CORTEZ BLVD,Proprietary,3525927440,Yes,Yes,Yes,Yes,Yes,Yes,2007-08-16 00:00:00,4.0,9,97.6,95.4,99.5,99.6,69.9,74.1,98.0,98.6,97.6,98.4,63.5,67.5,72.2,75.8,75.6,57.7,11.8,14.9,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,0.1,0.0,2.2,4.0,0.1,0.15,14671,304,449,28.5319064,-82.5171165,53,19,44,68,35,85,27,39,101,57,62,163,3219,14671,53,12,41003
108450,"ULTIMATE HOME CARE, INC",FL,HALLANDALE BEACH,33009,"1001 N FEDERAL HWY, STE 244",Proprietary,9544560020,Yes,Yes,Yes,Yes,Yes,Yes,2007-08-15 00:00:00,3.5,9,99.4,98.5,99.7,100.0,38.9,16.4,100.0,100.0,100.0,100.0,76.2,70.4,58.1,79.6,55.8,39.3,12.3,9.4,Same As Expected,Same As Expected,1,1,0.0,0.0,31.0,2.0,0.0,1.5,2.0,0.25,0.0,17911,91,82,25.9961753,-80.1430736,20,22,40,0,4,5,10,15,22,28,7,0,1258,17911,11,12,100201
108469,KEYSTONE HOME HEALTH INC,FL,CLEARWATER,33765,2040 NE COACHMAN RD SUITE B,Proprietary,7276692777,Yes,Yes,Yes,Yes,Yes,Yes,2007-09-11 00:00:00,4.0,9,91.1,99.6,99.9,100.0,81.1,85.4,89.8,98.2,96.3,99.9,58.0,63.0,60.7,85.2,92.7,57.0,13.1,11.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,24791,308,437,27.968554,-82.752314,15,64,90,73,43,23,16,63,174,69,75,40,6382,24791,103,12,26703
108471,SEA PINES HOME HEALTH SERVICES,FL,MELBOURNE,32901,101 EAST FLORIDA AVE,Proprietary,3219844677,Yes,Yes,Yes,Yes,No,Yes,2007-09-20 00:00:00,3.0,8,95.1,97.5,99.2,100.0,78.3,85.7,99.0,100.0,99.3,99.3,69.4,51.4,71.6,58.4,51.0,47.9,12.9,11.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.06,0.0,1.29,2.23,4.2,0.0,0.14,13228,153,622,28.0554237,-80.6200076,0,14,45,48,46,0,63,90,194,151,69,55,2805,13228,9,12,65124
108476,FAMILY HOME HEALTH SERVICES,FL,MELBOURNE,32935,2295 W EAU GALLIE BLVD STE C,Proprietary,3217524495,Yes,Yes,Yes,Yes,Yes,Yes,2007-10-18 00:00:00,3.0,8,90.1,89.9,99.7,99.3,64.6,74.9,98.9,98.7,99.0,99.2,63.2,68.8,62.8,66.9,65.2,48.8,17.4,12.5,Same As Expected,Same As Expected,1,1,0.0,0.0,0.25,1.0,0.0,2.5,3.0,0.25,0.0,18794,280,458,28.1280979,-80.6580537,58,72,26,70,27,27,61,59,106,62,52,118,4310,18794,9,12,64500
108491,ALTERNATIVE MEDICAL HEALTHCARE SERVICES CORP,FL,MIAMI,33155,7071 SW 47TH ST,Proprietary,3054478981,Yes,Yes,Yes,Yes,Yes,Yes,2008-04-11 00:00:00,2.5,8,93.6,94.5,100.0,96.3,23.1,21.2,98.4,97.9,95.6,98.9,41.3,55.1,52.8,84.9,68.5,19.1,13.6,11.2,Same As Expected,Same As Expected,1,1,3.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,39933,610,641,25.7264492,-80.308636,99,74,225,87,70,55,108,27,226,50,50,180,6701,39933,86,12,7702
108496,TAMPA BAY HOME HEALTH CARE INC,FL,TAMPA,33626,10950 SHELDON ROAD,Proprietary,8138820685,Yes,Yes,Yes,Yes,Yes,Yes,2008-05-22 00:00:00,3.0,8,96.3,99.5,100.0,100.0,27.8,35.0,99.2,100.0,99.7,99.7,57.5,33.8,59.2,82.8,69.9,37.9,11.6,9.3,Same As Expected,Same As Expected,1,1,0.0,0.0,4.0,4.0,1.0,1.0,3.0,0.01,0.01,40134,415,567,28.0487086,-82.5835239,26,97,47,67,47,131,44,102,72,36,50,263,7028,40134,57,12,11507
108497,TRINITY HEALTH SERVICES INC,FL,MIAMI,33155,7221 SW 24 ST  STE 201,Proprietary,3052667736,Yes,Yes,Yes,Yes,Yes,Yes,2008-05-16 00:00:00,4.5,8,99.2,100.0,98.0,100.0,72.8,87.7,99.6,99.8,100.0,100.0,74.7,78.7,90.3,97.5,16.4,17.7,10.1,7.4,Same As Expected,Same As Expected,1,1,3.0,0.0,0.35,0.0,0.0,0.0,1.5,0.0,0.0,22991,506,569,25.7480007,-80.3116773,79,41,119,93,48,126,25,93,79,125,80,167,5827,22991,86,12,6002
109022,LIFECARE SOLUTIONS,FL,WEST PALM BEACH,33411,8120 BELVEDERE RD STE 5,Proprietary,5617955315,Yes,Yes,Yes,Yes,Yes,Yes,2008-07-11 00:00:00,3.5,8,94.9,81.1,98.7,99.3,73.5,76.3,99.0,97.1,99.6,98.8,62.0,65.9,77.7,71.0,69.4,62.2,16.6,9.0,Worse Than Expected,Same As Expected,1,0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,0.02,0.0,16481,255,257,26.6913144,-80.1766506,39,21,53,64,0,78,25,41,65,35,41,50,4297,16481,99,12,7833
109025,SIGNATURE HOMENOW,FL,OCALA,34470,2010 NE 14TH STREET BLDG 200,Proprietary,3522919422,Yes,Yes,Yes,Yes,Yes,Yes,2008-06-20 00:00:00,4.0,8,94.0,93.4,99.7,99.2,87.1,93.8,99.7,99.1,98.7,99.5,69.7,69.6,80.7,66.4,63.2,56.0,15.6,9.5,Same As Expected,Same As Expected,1,1,0.0,0.0,0.2,1.13,0.27,1.92,1.97,0.02,0.0,15785,205,429,29.2003092,-82.1107888,6,50,58,23,56,12,46,87,101,56,92,47,3986,15785,83,12,2002
109032,ACUTE HOME HEALTHCARE INC,FL,ORLANDO,32811,4303 VINELAND RD STE F-12,Proprietary,3215945656,Yes,Yes,Yes,Yes,Yes,Yes,2008-09-10 00:00:00,2.5,8,86.9,92.7,98.6,95.9,33.9,37.2,94.2,96.9,95.4,87.5,53.4,56.5,73.2,81.9,57.5,50.6,12.2,9.5,Same As Expected,Same As Expected,1,1,0.0,0.0,7.64,0.65,0.0,0.0,3.56,0.08,0.0,17381,122,174,28.4997869,-81.4305416,64,32,20,0,3,3,6,57,24,45,26,16,7209,17381,95,12,14606
109033,WEST COAST HOME HEALTH CARE AGENCY INC,FL,NAPLES,34109,10621 AIRPORT PULLING ROAD STE 2,Proprietary,2393040117,Yes,Yes,Yes,Yes,Yes,Yes,2008-08-25 00:00:00,4.0,8,97.4,98.7,100.0,99.3,82.4,88.1,98.7,100.0,98.2,98.7,59.1,68.8,64.7,74.1,60.0,57.9,13.1,13.2,Better Than Expected,Same As Expected,1,1,5.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.02,67550,1082,1140,26.2693351,-81.7709963,112,221,212,156,209,172,71,172,325,152,251,169,4472,67550,21,12,10213
109039,TOTAL HOME HEALTH MIAMI,FL,MIAMI GARDENS,33169,18425 NW 2ND AVE STE 350,Proprietary,3055134300,Yes,Yes,Yes,Yes,Yes,Yes,2008-08-02 00:00:00,4.0,8,98.5,97.3,98.7,99.9,59.4,52.0,99.8,99.6,99.6,99.2,74.8,66.3,84.9,81.5,74.6,63.2,16.5,8.6,Same As Expected,Same As Expected,1,1,7.0,0.0,4.0,6.0,1.0,6.0,20.0,2.0,0.5,15872,371,556,25.9436377,-80.2046576,96,95,31,101,30,18,66,82,86,78,170,74,6735,15872,86,12,9600
109056,"SUPRA HOME HEALTH, INC",FL,PEMBROKE PINES,33026,12251 TAFT ST STE 402,Proprietary,9544436461,Yes,Yes,Yes,Yes,No,Yes,2008-09-23 00:00:00,4.5,7,98.2,94.4,100.0,100.0,85.3,94.0,98.2,100.0,100.0,99.4,100.0,100.0,94.7,100.0,95.6,95.8,24.0,3.3,Worse Than Expected,Same As Expected,1,0,0.0,0.0,0.75,0.0,0.0,0.0,2.25,0.0,0.0,35353,365,467,26.0239043,-80.3095016,27,70,95,74,66,33,33,128,161,66,28,51,5347,35353,11,12,110307
109060,ORIGIN HOME HEALTH CARE,FL,RIVERVIEW,33569,10835 PARK DR,Proprietary,8136723949,Yes,Yes,Yes,Yes,No,Yes,2008-08-30 00:00:00,4.0,8,98.3,99.3,100.0,83.8,59.4,74.0,98.6,100.0,100.0,99.3,75.1,65.6,72.4,84.9,70.5,52.0,14.3,7.8,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,3.0,1.0,2.0,8.0,0.0,1.0,26305,189,298,27.8646276,-82.3244412,54,9,81,26,19,0,71,39,111,50,10,17,3441,26305,57,12,13412
109068,"EXCELLENT CARE HOME HEALTH SERVICES, INC",FL,MIAMI,33126,7311 NW 12TH ST BAY 19,Proprietary,3052626550,Yes,Yes,Yes,Yes,Yes,Yes,2008-09-10 00:00:00,3.5,8,99.4,100.0,100.0,100.0,48.5,18.1,100.0,100.0,100.0,94.8,71.6,60.6,100.0,96.5,33.3,40.4,27.4,7.4,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,12525,588,529,25.7832428,-80.3142479,48,113,189,35,136,67,33,46,139,87,118,106,7800,12525,86,12,9100
109071,FLORIDA HOMECARE SPECIALISTS INC,FL,LADY LAKE,32159,130 N OLD DIXIE HWY,Proprietary,3527532206,Yes,Yes,Yes,Yes,Yes,Yes,2008-08-15 00:00:00,5.0,8,99.9,100.0,100.0,100.0,73.3,82.9,100.0,100.0,100.0,99.9,74.6,71.6,83.2,90.6,90.3,65.9,13.8,11.2,Better Than Expected,Same As Expected,1,1,0.0,0.0,0.5,3.0,1.5,4.0,3.0,0.25,0.25,33400,962,1100,28.917882,-81.92409,90,139,190,265,190,88,125,153,236,247,220,119,3618,33400,69,12,30408
109072,HOME CARE UNLIMITED INC,FL,MIAMI,33186,13000 SW 120 ST   STE 201,Proprietary,3052550150,Yes,Yes,Yes,No,Yes,Yes,2008-10-14 00:00:00,3.0,7,99.4,99.4,100.0,99.4,1.8,1.1,100.0,100.0,100.0,100.0,57.4,29.2,76.4,95.6,12.0,29.1,14.6,9.2,Same As Expected,Same As Expected,1,1,0.0,0.0,3.27,3.1,0.0,0.0,2.8,0.0,0.0,30348,184,354,25.6561978,-80.4058459,63,0,56,28,14,23,45,60,192,14,43,0,8257,30348,86,12,19400
