ccn,provider,state,city,zip,address,owner,phone,nc_offer,pt_offer,ot_offer,sp_offer,ms_offer,hha_offer,certified_date,rating,certify_yrs,timely,drug_edu,fall_ck,depr_ck,flu_shot,pneu_shot,pain_ck,pain_tr,bedsore_tr,bedsore_ck,mov_rec,bed_rec,bath_rec,pain_rec,breath_rec,drug_use,er,adm,readm,re_er,er_cd,readm_cd,othr_cnt,dietn_cnt,aide_cnt,lpn_cnt,ocpt_cnt,phys_cnt,rn_cnt,scl_cnt,spch_cnt,income,male_65,female_65,lat,lng,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01003_001E,B19301_001E,county,state.1,tract
447260,AMEDISYS,TN,LIVINGSTON,38570,508 W MAIN STREET,Proprietary,9318232050,Yes,Yes,Yes,Yes,Yes,Yes,1984-01-17 00:00:00,3.5,32,93.2,97.5,97.1,97.3,74.0,78.5,99.7,97.5,91.3,99.4,76.2,65.1,75.9,74.4,70.9,62.8,19.0,12.4,Same As Expected,Same As Expected,1,1,12.0,0.25,2.25,4.5,1.0,8.75,13.25,0.5,1.0,21544,336,550,36.3811098,-85.3282997,27,58,118,48,42,43,47,69,160,124,71,79,4691,21544,133,47,950301
59561,"PRIMELIVING HOME HEALTH, INC",CA,FREMONT,94539,"48521 WARM SPRINGS BOULEVARD, SUITE 307A",Proprietary,5107709810,Yes,Yes,Yes,Yes,Yes,Yes,2014-04-15 00:00:00,4.0,2,91.4,99.4,99.3,100.0,96.6,67.7,98.8,100.0,100.0,100.0,69.7,67.8,73.1,88.8,80.7,66.4,16.3,10.1,Same As Expected,Same As Expected,1,1,0.0,0.25,0.01,0.0,0.0,0.0,0.8,0.0,0.0,51395,210,233,37.468205,-121.91814,70,36,37,0,67,0,12,61,17,63,2,78,6173,51395,1,6,441503
58126,"CARECHOICES HOME HEALTH SERVICES, INC",CA,FULLERTON,92831,"1501 E ORANGETHORPE AVENUE, SUITE 220",Proprietary,7145157650,Yes,Yes,Yes,Yes,Yes,Yes,2002-06-25 00:00:00,4.5,14,99.0,98.8,99.3,99.5,72.8,77.2,99.8,99.7,99.8,99.2,68.7,71.6,76.8,74.5,88.1,55.8,14.1,12.5,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,4.25,0.25,1.0,4.5,0.25,1.0,17485,278,351,33.8599769,-117.9022188,53,7,45,76,48,49,73,44,87,32,57,58,5402,17485,59,6,11602
387312,ADVENTIST HOME HEALTH  - TILLAMOOK,OR,TILLAMOOK,97141,"980 3RD STREET, PO BOX 188",Proprietary,5038152486,Yes,Yes,Yes,Yes,Yes,Yes,2007-01-01 00:00:00,3.0,9,78.3,98.9,100.0,95.3,68.1,71.4,100.0,98.0,97.1,100.0,55.8,62.6,61.8,51.1,62.5,42.7,11.6,21.2,Better Than Expected,Same As Expected,1,1,0.0,0.0,0.02,0.0,1.0,2.0,5.0,0.02,0.02,19843,117,232,45.4560869,-123.85374,38,19,4,26,12,18,18,60,44,54,36,20,2299,19843,57,41,960500
368087,"HOME HEALTH CONNECTION, INC",OH,WORTHINGTON,43085,"6797 NORTH HIGH STREET, SUITE 113",Non - Profit Private,6148394545,Yes,Yes,Yes,Yes,Yes,Yes,2005-02-08 00:00:00,3.5,11,83.3,59.2,97.5,94.8,88.6,45.1,97.4,98.2,89.4,96.8,63.4,70.4,69.9,75.1,85.4,57.1,13.9,15.4,Same As Expected,Same As Expected,1,1,0.0,0.0,22.0,15.0,0.0,0.0,8.0,0.0,0.0,47593,286,382,40.1030076,-83.0184248,58,39,82,40,34,33,34,31,149,67,33,68,3398,47593,49,39,6721
148008,"ULTRA CARE HOME HEALTH, INC",IL,DES PLAINES,60018,"2500 E DEVON AVENUE, #100",Proprietary,8478273500,Yes,Yes,Yes,Yes,Yes,Yes,2008-10-01 00:00:00,3.0,7,89.8,92.7,100.0,99.1,68.6,67.0,100.0,99.0,99.1,98.7,70.1,61.5,69.3,53.8,44.7,46.0,16.7,10.2,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,1.0,0.5,1.5,2.5,0.0,0.1,29688,192,253,41.996001,-87.864727,28,22,57,41,18,26,20,25,92,36,31,49,3436,29688,31,17,806600
109436,PALM GARDEN HOME HEALTH,FL,MAITLAND,32751,1101 N LAKE DESTINY DR STE 300,Proprietary,4079561880,Yes,Yes,Yes,Yes,Yes,Yes,2009-10-27 00:00:00,2.5,6,91.4,96.9,98.6,99.4,69.0,67.9,98.8,100.0,100.0,98.8,56.1,59.4,63.5,46.0,69.9,59.5,20.8,27.7,Same As Expected,Same As Expected,1,1,1.0,0.0,0.25,1.0,0.0,0.0,2.0,0.0,0.0,30292,273,333,28.6396094,-81.3889429,0,27,90,0,80,76,12,66,11,121,100,23,7870,30292,95,12,15201
103152,CENTURY HEALTH CARE AGENCY INC,FL,MIAMI,33175,2711 SW 137TH AVE STE 87,Proprietary,3052206710,Yes,Yes,Yes,No,Yes,Yes,2013-01-08 00:00:00,3.5,3,98.3,69.9,99.5,100.0,16.0,33.4,99.0,95.9,56.0,99.8,74.4,78.5,85.4,95.0,47.7,28.6,17.1,5.0,Same As Expected,Same As Expected,1,1,0.0,0.0,0.25,0.25,0.0,0.0,1.5,0.0,0.0,22638,564,643,25.742193,-80.41555,155,54,147,99,33,76,62,96,150,146,105,84,5723,22638,86,12,15400
367442,MEDI HOME HEALTH AGENCY INC,OH,SAINT CLAIRSVILLE,43950,68150 BAYBERRY DRIVE,Proprietary,7406992300,Yes,Yes,Yes,Yes,Yes,Yes,1989-02-23 00:00:00,3.5,27,92.9,93.2,100.0,96.1,54.3,70.3,98.7,99.4,99.2,99.3,72.6,68.1,75.4,68.5,73.0,65.5,17.0,14.2,Same As Expected,Same As Expected,1,1,0.0,0.0,3.0,7.0,0.25,7.0,15.0,0.25,0.5,30826,383,584,40.075618,-80.862078,67,106,76,39,47,48,60,86,119,101,118,100,4581,30826,13,39,12400
458393,LIFECARE HEALTH SERVICES,TX,LONGVIEW,75604,1809 GILMER ROAD,Proprietary,9032979300,Yes,Yes,Yes,Yes,Yes,Yes,1995-05-01 00:00:00,2.5,21,93.9,98.3,100.0,86.0,34.8,48.4,99.3,98.3,71.7,99.3,53.0,43.2,55.2,75.8,78.9,43.5,17.2,18.2,Same As Expected,Same As Expected,1,1,4.0,0.0,4.75,3.25,0.0,0.0,4.5,0.25,0.0,45127,394,483,32.523674,-94.7812827,14,82,69,94,79,56,42,35,197,161,31,17,5329,45127,183,48,501
107526,KINDRED AT HOME,FL,BOYNTON BEACH,33437,2500 QUANTUM LAKES DR STE 215,Proprietary,5618861500,Yes,Yes,Yes,Yes,Yes,Yes,1996-06-27 00:00:00,4.0,20,94.5,99.2,100.0,98.0,58.2,53.6,99.7,99.8,90.6,99.8,70.4,71.3,80.9,78.3,76.5,65.8,16.1,10.7,Same As Expected,Same As Expected,1,1,0.0,0.0,2.8,1.2,2.1,6.5,9.0,0.6,0.25,33814,294,612,26.5453595,-80.0807597,0,4,19,31,18,222,20,14,3,142,91,342,5086,33814,99,12,5808
447557,VOLUNTEER HOME CARE,TN,HUMBOLDT,38343,2448 EASTEND DRIVE,Proprietary,7317847200,Yes,Yes,Yes,Yes,Yes,Yes,2000-04-18 00:00:00,3.5,16,97.4,93.0,99.8,98.7,71.7,77.8,99.9,99.3,99.5,99.9,67.2,62.4,75.0,66.7,64.5,57.0,18.5,14.2,Same As Expected,Same As Expected,1,1,0.0,0.0,13.25,8.75,0.43,12.02,18.27,1.26,0.42,18285,655,952,35.829604,-88.903347,71,16,182,225,74,87,111,104,273,149,212,103,7682,18285,53,47,967000
17153,COMFORT CARE HOME HEALTH OF ALABASTER,AL,ALABASTER,35007,"1140 1ST STREET N, STE 200",Proprietary,2056850421,Yes,Yes,Yes,Yes,Yes,Yes,2002-03-20 00:00:00,3.0,14,95.5,97.1,99.8,98.0,74.2,81.6,99.9,99.6,99.9,99.7,61.3,55.5,69.7,67.3,58.5,49.7,15.5,12.9,Same As Expected,Same As Expected,1,1,30.0,0.25,3.25,7.0,3.0,13.0,54.0,1.0,3.0,21572,101,186,33.2300882,-86.8239823,27,10,17,29,8,10,30,0,32,28,39,57,3844,21572,117,1,30306
297126,ADVANCED HOME HEALTH INC,NV,HENDERSON,89015,38 S WATER ST STE 100,Proprietary,7027356209,Yes,Yes,Yes,Yes,Yes,Yes,2006-07-14 00:00:00,5.0,10,100.0,99.3,99.2,100.0,87.6,84.1,99.3,100.0,100.0,100.0,78.2,70.8,87.3,90.7,87.6,80.2,15.5,7.7,Same As Expected,Same As Expected,1,1,0.0,0.0,1.5,2.0,1.5,2.5,4.0,2.5,2.5,18042,245,452,36.0347216,-114.985409,47,98,40,38,7,15,64,14,84,60,92,138,3465,18042,3,32,5200
17139,ASSOCIATES HOME HEALTH SERVICES,AL,UNION SPRINGS,36089,102 WEST CONECUH AVE,Proprietary,3347384155,Yes,Yes,Yes,No,No,Yes,1994-12-12 00:00:00,3.0,21,88.4,95.0,98.7,98.0,34.2,27.7,99.0,98.9,100.0,96.1,62.4,63.4,70.7,77.7,75.3,71.2,27.5,10.5,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,0.0,1.3,0.5,2.6,0.0,0.0,16512,341,441,32.146119,-85.713048,15,116,49,107,8,46,60,152,50,61,45,73,5821,16512,11,1,952200
59211,24-7 QUALITY INFUSION AND HOME HEALTH INC,CA,WESTLAKE VILLAGE,91361,2659 TOWNSGATE RD STE 132,Proprietary,8054946700,Yes,Yes,Yes,Yes,Yes,Yes,2010-04-11 00:00:00,3.5,6,97.4,100.0,100.0,100.0,0.0,0.0,99.6,100.0,100.0,100.0,83.8,58.2,65.5,92.5,52.7,36.0,20.9,9.1,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,54305,526,471,34.1564496,-118.8273193,55,188,116,100,46,21,29,102,124,62,53,101,6427,54305,111,6,5906
187096,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL HOM,KY,GREENVILLE,42345,211 SOUTH CHERRY STREET,Non - Profit Private,2703388348,Yes,Yes,Yes,Yes,No,Yes,1984-09-21 00:00:00,3.0,31,96.4,96.2,98.8,97.8,69.5,78.0,96.1,89.8,92.9,98.1,60.5,62.6,65.6,66.2,60.1,48.8,15.5,16.1,Same As Expected,Same As Expected,1,1,0.0,0.0,0.07,0.02,0.01,0.02,0.09,0.0,0.01,21618,264,413,37.197918,-87.179864,25,57,83,52,47,0,39,45,133,123,41,32,3115,21618,177,21,960600
59166,"VERDUGO HOME HEALTH, INC",CA,LOS ANGELES,90065,"4170 VERDUGO ROAD, SUITE C",Proprietary,3232575115,Yes,Yes,Yes,Yes,Yes,Yes,2010-02-12 00:00:00,3.0,6,91.4,96.8,98.2,97.3,69.8,70.4,98.9,99.4,100.0,94.7,60.6,54.0,53.0,66.7,69.8,50.7,11.6,8.5,Same As Expected,Same As Expected,1,1,0.0,0.01,0.01,0.04,0.0,0.0,0.02,0.01,0.0,33051,278,456,34.1270436,-118.2319121,0,53,95,58,53,19,115,45,61,153,34,48,4646,33051,37,6,186100
147747,CARESS HOME HEALTH CARE INC,IL,SKOKIE,60076,"3915 WEST HOWARD STREET, 1ST FLOOR",Proprietary,8476747102,Yes,Yes,Yes,Yes,Yes,Yes,2003-09-25 00:00:00,3.5,12,99.4,100.0,98.6,100.0,63.7,71.0,99.8,100.0,98.2,99.2,43.8,32.1,62.5,88.7,84.2,10.1,17.7,8.5,Same As Expected,Same As Expected,1,1,5.0,0.0,2.0,1.5,0.0,0.5,8.0,0.0,0.0,24617,491,608,42.0188161,-87.7271701,62,63,118,98,89,61,54,112,99,117,143,83,6366,24617,31,17,807600
677811,VERITAS HOME HEALTH,TX,PLANO,75075,2825 REGAL ROAD SUITE 105,Proprietary,9725190308,Yes,Yes,Yes,Yes,Yes,Yes,2006-02-16 00:00:00,4.5,10,95.7,97.7,99.8,98.5,75.7,80.0,99.9,100.0,99.5,100.0,78.2,75.4,82.9,81.5,79.0,61.0,13.6,13.2,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,1.0,0.0,2.5,5.5,0.0,0.0,40483,223,250,33.021944,-96.7495777,41,68,57,51,6,0,42,88,65,30,20,5,2470,40483,85,48,31626
527137,ADORAY HOME HEALTH,WI,BALDWIN,54002,2231 HIGHWAY 12   SUITE 201,Non - Profit Other,7156845020,Yes,Yes,Yes,Yes,Yes,Yes,1984-12-11 00:00:00,2.5,31,79.9,96.9,100.0,97.1,78.4,87.9,99.3,98.7,97.3,99.3,55.0,57.7,58.0,67.5,62.1,42.3,17.6,16.5,Same As Expected,Same As Expected,1,1,5.38,0.0,1.35,0.03,1.03,3.07,9.57,0.01,0.3,26413,366,695,44.9644509,-92.355168,29,80,98,91,31,37,39,129,154,155,128,90,8178,26413,109,55,120800
237555,CARENET HOMECARE SERVICES,MI,SOUTHFIELD,48075,"24400 NORTHWESTERN HIGHWAY, SUITE 206",Proprietary,2483552333,Yes,Yes,Yes,Yes,Yes,Yes,2004-12-22 00:00:00,3.0,11,82.7,99.1,100.0,96.3,68.3,75.7,98.6,100.0,100.0,100.0,61.7,53.9,65.3,55.0,56.5,53.7,14.5,10.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.25,0.0,0.25,0.25,0.05,0.25,0.25,30789,329,440,42.469052,-83.235395,53,53,106,49,23,45,52,59,131,63,81,54,3884,30789,125,26,162000
497595,"MEDI HOME HEALTH AGENCY, INC",VA,GLEN ALLEN,23060,4200 PARK PLACE COURT SUITE B,Proprietary,8042824301,Yes,Yes,Yes,Yes,Yes,Yes,2004-12-20 00:00:00,2.0,11,90.1,81.2,100.0,88.6,83.8,89.6,98.8,100.0,97.3,100.0,52.7,42.0,35.7,30.4,45.6,39.4,18.4,10.7,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,3.0,0.5,1.5,5.0,0.25,0.0,40189,340,315,37.651851,-77.580543,58,92,67,49,19,55,34,92,49,46,66,28,9215,40189,87,51,200119
347220,VIDANT HOME HEALTH AND HOSPICE,NC,GREENVILLE,27835,1005 W H SMITH BLVD PO BOX 8125,Non - Profit Other,2528477830,Yes,Yes,Yes,Yes,Yes,Yes,1996-10-29 00:00:00,3.0,19,91.7,96.8,99.0,99.9,58.5,65.9,99.6,99.5,97.7,99.6,68.2,58.9,66.5,72.1,80.1,54.1,20.0,12.4,Worse Than Expected,Same As Expected,1,0,4.0,0.0,2.0,1.0,1.0,2.5,12.6,0.6,0.0,20339,315,516,35.6757988,-77.3704234,45,81,52,26,89,22,98,83,95,90,62,88,5290,20339,147,37,2002
157578,AMEDISYS HOME HEALTH,IN,BLOOMINGTON,47403,1332 W ARCH HAVEN AVE STE E,Proprietary,8123337018,Yes,Yes,Yes,Yes,Yes,Yes,2006-11-03 00:00:00,3.0,9,90.9,93.7,98.3,97.2,64.2,68.2,99.3,98.5,92.4,99.7,65.8,53.6,70.6,69.9,76.5,58.6,14.9,14.2,Same As Expected,Same As Expected,1,1,0.0,0.0,2.25,4.25,4.25,9.25,9.5,1.0,0.5,20193,105,322,39.1613262,-86.5530847,0,26,40,32,0,7,60,86,100,21,41,14,4607,20193,105,18,401
147745,"SUNSHINE HOME CARE, INC",IL,CHICAGO,60641,5411 W ADDISON,Proprietary,7084563055,Yes,Yes,Yes,Yes,Yes,Yes,2003-08-15 00:00:00,4.0,13,92.4,97.9,99.6,98.9,80.5,61.9,97.9,100.0,100.0,98.6,62.8,39.7,73.2,83.8,82.1,69.4,11.9,6.9,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,0.5,1.0,4.0,10.0,0.0,0.0,26650,465,564,41.9177241,-87.8063654,44,71,57,115,137,41,72,113,29,49,139,162,6248,26650,31,17,810900
397537,TAYLOR HOSPITAL HOME HEALTH AGENCY,PA,SPRINGFIELD,19064,200 WEST SPROUL ROAD,Non - Profit Other,6105956430,Yes,Yes,Yes,Yes,Yes,Yes,1992-09-17 00:00:00,3.5,24,94.4,95.1,98.3,99.7,67.1,67.8,98.4,99.9,100.0,99.8,65.8,67.7,68.2,70.0,76.4,59.7,16.7,14.0,Same As Expected,Same As Expected,1,1,4.5,0.0,2.0,0.0,1.0,4.5,14.75,1.0,0.5,36842,454,597,39.9239098,-75.3495338,22,79,81,106,115,51,67,85,79,58,132,176,4294,36842,45,42,407801
108277,NATION'S BEST CARE HOME HEALTH CORP,FL,MIAMI,33169,111 PARK CENTRE BLVD STE 207,Proprietary,3055923292,Yes,Yes,Yes,Yes,Yes,Yes,2006-03-17 00:00:00,4.0,10,97.5,97.7,100.0,99.7,50.8,50.8,99.7,99.7,100.0,99.5,79.0,66.7,78.6,74.0,65.2,44.0,14.5,6.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.25,0.0,0.0,1.0,4.0,0.0,0.0,30493,172,201,25.7979788,-80.3307799,23,23,83,21,13,9,15,6,30,23,33,94,5310,30493,86,12,9010
437047,INTERIM HEALTHCARE,SD,RAPID CITY,57701,725 INDIANA ST,Proprietary,6053485885,Yes,Yes,No,No,No,Yes,1994-02-04 00:00:00,4.0,22,100.0,96.3,100.0,100.0,85.2,90.1,100.0,97.3,100.0,100.0,70.5,76.9,69.9,72.3,66.2,52.0,14.0,18.5,Same As Expected,Same As Expected,1,1,0.0,0.0,25.0,7.0,0.0,0.0,11.0,0.0,0.0,27785,308,350,44.0621805,-103.2311471,62,79,67,29,35,36,51,98,82,50,14,55,4156,27785,103,46,10800
59354,BLIZE HEALTHCARE,CA,ALBANY,94706,"828 SAN PABLO AVENUE, SUITE105",Proprietary,5106478057,Yes,Yes,Yes,Yes,Yes,Yes,2012-02-10 00:00:00,5.0,4,99.8,92.6,98.8,99.1,89.1,93.3,99.3,98.8,100.0,99.8,78.0,79.7,91.3,89.4,99.2,72.0,12.5,16.2,Same As Expected,Same As Expected,1,1,0.0,0.0,1.25,0.0,1.0,1.0,1.0,0.25,0.25,50108,305,391,37.8915025,-122.2997144,62,80,42,78,0,43,157,19,100,36,50,29,4733,50108,1,6,420300
557754,ASIAN AMERICAN HOME HEALTH,CA,OAKLAND,94607,"704 BROADWAY, SUITE 202",Proprietary,5104331068,Yes,Yes,Yes,Yes,Yes,Yes,1996-11-04 00:00:00,4.0,19,94.3,100.0,99.9,99.9,86.9,95.0,99.9,100.0,100.0,100.0,63.3,65.9,70.3,80.2,68.3,51.5,15.0,10.3,Same As Expected,Same As Expected,1,1,0.0,0.0,2.88,0.63,2.97,8.88,14.0,0.79,0.69,21984,348,736,37.7995661,-122.2738296,35,9,72,87,57,88,26,52,123,109,117,309,2471,21984,1,6,403000
108280,"ALLEGIANCE HOME HEALTH AND REHAB, INC.",FL,BOCA RATON,33432,1880 N DIXIE HWY,Proprietary,5613670711,Yes,Yes,Yes,Yes,Yes,Yes,2006-03-14 00:00:00,4.5,10,96.8,98.4,100.0,99.8,78.6,69.5,99.8,98.8,99.6,100.0,76.4,73.0,80.5,86.0,86.4,70.5,13.5,9.5,Same As Expected,Same As Expected,1,1,0.0,0.0,5.0,5.0,6.0,10.0,10.0,0.5,0.5,38708,376,377,26.3666484,-80.0846303,40,116,53,104,29,34,42,46,87,67,76,59,3242,38708,99,12,7501
447552,TENNESSEE HOME HEALTH,TN,CHATTANOOGA,37421,7625 HAMILTON PARK DRIVE,Proprietary,4235101500,Yes,Yes,Yes,Yes,Yes,Yes,1997-02-28 00:00:00,4.5,19,94.4,97.7,100.0,96.0,69.3,78.9,99.8,100.0,98.0,99.5,73.2,78.5,82.0,78.1,90.6,75.5,16.9,10.2,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,1.0,1.0,5.0,9.0,0.0,0.0,23123,503,965,35.0584683,-85.1357231,18,48,129,118,106,84,84,187,155,124,235,180,6064,23123,65,47,11443
317084,MERIDIAN HOME CARE-MONMOUTH CO,NJ,NEPTUNE,7753,"1340 CAMPUS PARKWAY, SUITE A3",Non - Profit Private,7327513700,Yes,Yes,Yes,Yes,Yes,Yes,1988-05-04 00:00:00,4.5,28,92.5,98.6,99.8,98.8,82.2,85.2,98.9,99.4,99.8,99.8,71.2,69.6,81.0,78.8,79.6,64.5,13.8,11.8,Better Than Expected,Same As Expected,1,1,0.0,0.1,8.86,3.0,2.5,19.6,0.0,1.0,1.09,46083,309,429,40.2132379,-74.120734,39,135,37,20,34,44,95,76,106,31,50,71,6382,46083,25,34,808600
237696,SENIOR CITIZENS HOME HEALTH CARE,MI,SOUTHFIELD,48075,"18711 W TEN MILE ROAD, STE 200",Proprietary,2485520764,Yes,Yes,Yes,Yes,Yes,Yes,2007-09-07 00:00:00,3.0,9,68.5,90.7,99.2,98.7,67.0,77.9,100.0,99.2,93.0,97.4,58.5,53.6,66.9,63.7,74.7,60.8,7.9,14.1,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,0.0,0.5,2.0,1.0,0.25,0.25,30789,329,440,42.472898,-83.227907,53,53,106,49,23,45,52,59,131,63,81,54,3884,30789,125,26,162000
297091,EXCELL HOME HEALTH SERVICES,NV,LAS VEGAS,89120,6270 MCLEOD DR STE 100,Proprietary,7027925112,Yes,Yes,Yes,Yes,Yes,Yes,1999-08-12 00:00:00,3.0,17,91.8,99.3,100.0,100.0,70.0,30.8,100.0,100.0,100.0,98.6,48.3,42.3,61.0,73.4,61.0,39.2,16.9,10.1,Same As Expected,Same As Expected,1,1,0.0,0.0,49.0,80.0,15.0,46.0,43.0,33.0,9.0,31333,235,334,36.0758924,-115.108945,19,49,58,53,45,11,46,19,78,72,44,75,1816,31333,3,32,6900
368015,KINDRED AT HOME-HOME HEALTH-COLUMBUS,OH,COLUMBUS,43230,"540 OFFICE CENTER PLAZA, SUITE 295",Proprietary,6145011879,Yes,Yes,Yes,Yes,Yes,Yes,2003-04-24 00:00:00,4.0,13,94.3,97.7,99.3,97.1,70.1,73.5,99.2,99.5,98.3,99.3,77.1,68.0,85.5,78.8,75.4,66.3,15.9,15.1,Same As Expected,Same As Expected,1,1,0.0,0.0,14.0,8.0,2.25,2.25,23.75,1.0,0.0,13697,283,360,39.9877922,-82.9168223,36,66,42,15,38,86,7,29,67,72,34,151,3906,13697,49,39,2600
197213,HEALTH CARE OPTIONS INC,LA,GONZALES,70737,"1060 E WORTHY ROAD, SUITE D",Proprietary,2256446154,Yes,No,Yes,Yes,Yes,Yes,1987-06-23 00:00:00,2.5,29,82.0,96.3,99.4,93.2,57.3,60.1,99.0,98.9,96.2,86.7,63.8,52.7,60.7,60.2,58.9,71.9,13.4,19.8,Same As Expected,Same As Expected,1,1,7.0,0.0,8.5,4.5,0.0,0.0,9.0,0.0,0.5,26540,358,670,30.2255017,-90.9317446,93,83,54,118,1,9,140,145,121,55,89,120,6932,26540,5,22,30402
457995,COASTAL STAFF RELIEF INC,TX,LAKE JACKSON,77566,101 WEST WAY SUITE 1A,Proprietary,9792993006,Yes,Yes,Yes,Yes,Yes,Yes,2006-02-06 00:00:00,4.0,10,94.5,98.3,98.5,96.0,62.2,86.0,96.5,99.3,97.7,93.5,51.3,75.1,83.0,89.2,81.5,70.8,10.4,11.8,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,21.0,4.0,5.0,8.0,0.0,0.0,22276,104,98,29.0425714,-95.4523445,20,6,57,3,11,7,20,9,26,11,17,15,2131,22276,39,48,663300
17034,COMFORT CARE COASTAL HOME HEALTH,AL,FAIRHOPE,36532,374 SOUTH GREENO ROAD,Non - Profit Religious,2516214431,Yes,Yes,Yes,Yes,No,Yes,1981-05-26 00:00:00,4.0,35,97.4,98.9,99.6,99.8,78.6,79.2,99.9,99.9,100.0,99.8,67.3,64.1,77.5,79.5,73.2,61.1,17.5,10.4,Better Than Expected,Same As Expected,1,1,13.0,0.0,6.0,1.0,4.0,7.0,22.0,0.0,0.0,30790,445,876,30.5140515,-87.8861857,70,105,127,45,68,30,112,126,188,158,52,240,5546,30790,3,1,11202
367785,"GEM CITY HOME CARE, LLC",OH,DAYTON,45458,"1700 LYONS ROAD, SUITE A",Proprietary,9374389100,Yes,Yes,Yes,Yes,Yes,Yes,2001-10-24 00:00:00,3.5,14,97.2,99.2,99.9,99.9,74.0,75.5,99.9,100.0,100.0,100.0,67.6,61.1,68.6,69.7,64.9,53.9,16.6,12.2,Same As Expected,Same As Expected,1,1,0.0,0.5,35.0,5.0,0.0,0.0,104.0,2.0,0.0,32059,281,540,39.625195,-84.202602,32,52,77,24,96,0,46,117,148,124,13,92,5572,32059,113,39,40405
377420,ALLIANCE OKLAHOMA HME HEALTH OKC,OK,OKLAHOMA CITY,73135,"7919 MID AMERICA BLVD, SUITE 200",Proprietary,4057786900,Yes,Yes,Yes,Yes,Yes,Yes,1994-08-15 00:00:00,3.5,22,93.0,98.4,99.3,97.6,92.5,95.7,99.4,100.0,97.7,98.7,68.3,60.6,77.5,68.4,65.6,62.5,16.7,12.7,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,5.5,1.0,1.0,7.5,1.0,1.0,20353,90,194,35.5249396,-97.5757178,6,20,39,2,17,6,35,14,61,0,38,46,2146,20353,109,40,106604
107159,COMMUNITY HOME HEALTH CARE,FL,SAINT AUGUSTINE,32086,301 HEALTH PARK BLVD STE 110,Proprietary,9048191250,Yes,Yes,Yes,Yes,Yes,Yes,1977-06-06 00:00:00,4.0,39,98.1,88.2,99.2,99.7,75.2,86.8,99.7,98.6,100.0,99.9,73.1,74.0,79.6,67.7,74.4,65.4,15.7,11.6,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,1.0,1.6,2.4,7.0,1.0,1.0,26362,417,581,29.862391,-81.3168797,59,132,100,41,42,43,138,51,83,122,142,45,5576,26362,109,12,21302
453118,MED GLOBAL HOME HEALTH CARE INC,TX,MESQUITE,75150,18601 LYNDON B JOHNSON FWY # 330,Proprietary,9722223870,Yes,Yes,Yes,Yes,Yes,Yes,2004-07-19 00:00:00,2.0,12,83.6,99.5,99.5,93.6,65.3,85.3,99.5,100.0,98.6,95.0,34.3,36.8,23.3,19.5,11.3,25.3,14.7,9.8,Same As Expected,Same As Expected,1,1,0.0,0.0,2.5,4.5,0.0,0.0,3.0,0.0,0.0,18086,383,452,32.8036371,-96.6278405,42,113,101,73,13,41,0,119,98,53,168,14,6931,18086,113,48,17804
397638,PARAGON HOME HEALTH CARE CORP,PA,CARBONDALE,18411,163 FALLBROOK ST,Proprietary,5702821770,Yes,Yes,Yes,Yes,Yes,Yes,1995-07-07 00:00:00,4.5,21,97.9,100.0,100.0,100.0,67.7,77.1,100.0,100.0,100.0,100.0,95.5,100.0,99.8,94.4,96.6,72.3,20.8,13.8,Same As Expected,Same As Expected,1,1,2.5,0.0,0.5,0.0,0.25,0.25,1.0,0.01,0.01,18756,229,426,41.5817813,-75.5111977,19,55,57,29,7,62,28,27,96,65,64,146,2315,18756,69,42,110700
297155,ADVENT HOME HEALTH,NV,LAS VEGAS,89183,700 E SILVERADO RANCH BLVD STE 150,Proprietary,7022604231,Yes,Yes,Yes,Yes,Yes,Yes,2008-11-20 00:00:00,4.5,7,96.9,98.2,99.1,99.7,72.6,79.7,100.0,100.0,100.0,99.7,80.1,68.4,89.4,94.1,82.6,76.1,16.3,10.8,Same As Expected,Same As Expected,1,1,0.0,0.25,0.25,0.25,0.25,0.25,2.0,0.25,0.25,29352,187,216,36.013773,-115.146279,16,0,102,37,32,0,29,17,84,19,67,0,6912,29352,3,32,2834
